timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packet_count,duration_ms,connection_rate,label
2026-08-06 17:52:54,192.168.2.89,192.168.2.44,14613,53,TCP,4934.68,19409.07,57,1392.12,0.63,normal
2026-08-07 10:25:24,192.168.5.200,214.70.64.94,18174,3389,TCP,4327.85,25012.85,17,1422.87,2.08,normal
2026-08-08 14:17:36,192.168.5.214,192.168.1.38,18165,3389,TCP,4292.45,11682.46,24,329.19,3.56,normal
2026-08-07 18:04:51,192.168.3.9,162.27.32.44,10513,443,UDP,4673.85,17279.4,36,740.43,2.42,normal
2026-08-05 11:36:54,192.168.3.197,161.40.213.174,15932,443,TCP,6369.58,13518.84,35,241.64,2.42,normal
2026-08-04 08:30:28,192.168.3.49,64.120.209.68,6213,5432,UDP,4185.51,14505.66,41,10.0,1.19,normal
2026-08-08 11:14:45,192.168.5.30,192.168.4.147,29379,53,TCP,2818.07,14834.65,21,958.55,2.88,normal
2026-08-07 08:32:47,192.168.1.187,130.75.65.80,43543,21,TCP,4888.37,13901.53,43,125.19,2.66,normal
2026-08-10 11:20:27,192.168.1.67,150.167.234.168,44631,3306,UDP,7751.35,8666.16,34,307.03,2.95,normal
2026-08-07 16:13:13,192.168.4.134,141.247.72.178,46817,80,TCP,3808.68,24066.93,18,795.16,0.75,normal
2026-08-08 14:15:07,192.168.0.188,193.233.88.96,63629,5432,TCP,2145.42,12187.17,34,1010.44,1.63,normal
2026-08-08 01:20:23,192.168.1.10,71.96.156.62,25618,22,TCP,636987.45,2623.32,420,47972.75,1.28,data_exfiltration
2026-08-05 12:07:03,192.168.1.108,160.234.32.29,55857,8080,TCP,2833.27,8336.54,66,1174.27,3.27,normal
2026-08-05 22:21:10,192.168.0.181,192.168.4.105,44511,53,TCP,4964.28,6892.26,35,398.26,2.13,normal
2026-08-09 18:06:30,192.168.2.238,192.168.0.66,5039,22,TCP,5307.77,15295.78,47,1086.35,1.5,normal
2026-08-04 06:11:51,192.168.5.66,81.52.23.206,49395,22,TCP,3522.37,15096.22,53,1166.07,1.77,normal
2026-08-10 08:22:27,192.168.3.111,41.9.103.66,30089,22,UDP,3230.99,17490.74,22,618.51,3.2,normal
2026-08-06 17:27:55,192.168.4.181,192.168.3.240,8401,80,TCP,3522.11,17029.05,16,1353.03,2.25,normal
2026-08-05 14:06:09,192.168.5.235,192.168.3.157,58568,53,TCP,3548.94,23134.97,43,605.79,2.94,normal
2026-08-05 16:27:45,192.168.3.176,192.64.64.106,9620,5432,TCP,2644.38,16649.41,61,517.35,1.7,normal
2026-08-05 14:25:26,192.168.0.120,131.207.131.79,46510,3389,UDP,4926.43,13037.95,32,1067.14,1.39,normal
2026-08-06 13:39:11,192.168.2.94,13.84.120.185,48643,3306,TCP,4514.49,18905.59,60,1098.82,2.92,normal
2026-08-09 04:10:12,192.168.1.75,192.168.2.62,2213,80,TCP,3198.61,16200.91,70,590.58,0.96,normal
2026-08-10 15:13:20,192.168.0.199,192.168.4.2,60131,3389,TCP,5145.79,13530.28,44,803.01,2.54,normal
2026-08-08 17:13:21,192.168.4.234,147.248.136.115,40286,443,ICMP,4326.21,14525.87,51,621.66,2.56,normal
2026-08-07 18:17:46,192.168.4.187,192.168.2.192,45699,443,TCP,3415.87,23989.87,50,850.43,3.1,normal
2026-08-04 17:04:52,192.168.0.30,205.112.32.206,14304,25,TCP,2236.61,9629.58,48,420.66,2.46,normal
2026-08-06 13:32:51,192.168.3.175,43.7.84.252,47833,22,TCP,3968.95,23274.14,58,920.72,1.7,normal
2026-08-04 17:07:30,192.168.5.42,87.154.247.70,39487,5432,TCP,3417.15,14895.7,36,49.32,3.72,normal
2026-08-06 10:18:15,192.168.0.39,192.168.1.199,47060,80,TCP,2460.91,17408.8,47,331.13,2.97,normal
2026-08-08 18:03:57,192.168.5.177,3.68.247.37,35957,22,UDP,4026.78,29851.88,52,702.61,1.18,normal
2026-08-06 02:10:25,192.168.4.211,192.168.1.203,48526,53,TCP,3886.64,8805.46,23,908.74,1.08,normal
2026-08-08 03:08:44,192.168.5.16,217.81.53.107,60742,3389,TCP,4869.45,16954.78,42,658.73,2.34,normal
2026-08-06 08:02:55,192.168.5.227,219.178.27.47,43611,3389,TCP,4090.36,8376.81,37,905.98,2.1,normal
2026-08-09 10:09:56,192.168.5.225,65.202.89.242,26783,8080,UDP,2848.98,8252.07,32,1086.75,0.11,normal
2026-08-08 11:05:49,192.168.0.147,89.229.188.64,5109,5432,UDP,1322.84,17364.8,60,1012.13,2.05,normal
2026-08-05 15:26:37,192.168.4.147,192.168.3.89,9642,3389,TCP,2738.84,16323.78,34,929.9,2.58,normal
2026-08-08 01:12:28,192.168.4.105,79.225.192.45,51411,8080,TCP,429425.13,643.1,322,82720.19,1.26,data_exfiltration
2026-08-07 11:23:41,192.168.5.220,64.221.244.9,7169,25,TCP,5699.26,21631.88,40,513.52,2.19,normal
2026-08-08 16:22:35,27.48.91.151,192.168.4.235,1393,2359,TCP,54.63,52.54,1,16.49,50.44,port_scan
2026-08-08 14:27:04,192.168.0.235,27.245.197.195,58620,443,UDP,3911.55,4092.91,55,1301.97,0.17,normal
2026-08-05 15:14:40,192.168.1.8,192.168.0.213,5495,8080,TCP,5808.99,19664.44,47,1408.4,1.05,normal
2026-08-05 14:03:21,192.168.0.27,183.221.212.218,33510,3389,TCP,4284.22,21044.66,21,873.88,2.94,normal
2026-08-07 13:50:43,112.215.188.209,192.168.1.220,56924,23216,TCP,65.21,23.31,2,18.0,35.55,port_scan
2026-08-06 21:26:50,192.168.5.71,192.168.4.153,48179,3306,TCP,3858.95,18452.77,79,1283.3,2.13,normal
2026-08-07 16:22:38,192.168.3.249,222.92.145.133,39830,443,TCP,7071.48,6877.3,49,237.12,1.68,normal
2026-08-08 14:13:38,175.38.215.116,192.168.2.243,27294,41530,TCP,57.81,18.4,4,11.84,102.66,port_scan
2026-08-07 17:17:08,192.168.1.196,24.217.197.15,41204,21,TCP,5824.19,18020.49,24,979.54,0.98,normal
2026-08-09 11:08:41,192.168.1.251,122.181.128.39,43741,53,UDP,3794.45,24556.14,14,231.3,0.33,normal
2026-08-06 00:41:20,112.178.113.161,192.168.4.247,50962,3389,TCP,160.57,154.21,2,32.55,73.54,brute_force
2026-08-10 15:48:50,192.168.5.245,26.41.104.95,14067,3389,TCP,6903.87,11236.46,49,865.05,0.1,normal
2026-08-06 11:10:46,61.189.115.96,192.168.3.119,37276,35989,TCP,84.92,47.93,3,7.24,88.9,port_scan
2026-08-08 10:14:46,192.168.2.168,14.239.144.79,15738,80,TCP,1859.13,18166.96,45,424.99,1.11,normal
2026-08-06 08:15:54,192.168.4.33,122.157.68.166,57787,21,TCP,2629.81,16842.24,39,1050.23,1.78,normal
2026-08-04 01:19:39,192.168.5.205,47.196.206.251,23829,3306,TCP,2920.79,11249.36,54,796.45,3.13,normal
2026-08-06 13:35:56,192.168.5.69,53.206.215.66,54398,3306,TCP,5531.49,23673.7,51,683.78,2.55,normal
2026-08-07 21:19:11,192.168.5.172,192.168.1.76,34536,3306,TCP,3804.14,17767.98,33,985.73,2.56,normal
2026-08-06 13:09:38,192.168.4.15,7.96.149.195,5623,3306,UDP,3737.04,10630.69,23,1141.71,2.9,normal
2026-08-07 15:51:34,137.1.155.228,192.168.5.63,40899,3586,TCP,73.54,42.61,2,7.68,69.84,port_scan
2026-08-06 07:20:46,192.168.2.191,192.168.2.254,46659,80,TCP,4198.22,14874.74,23,256.64,2.75,normal
2026-08-06 17:41:00,192.168.1.228,7.74.87.232,64202,22,TCP,4241.04,23036.38,43,928.75,2.82,normal
2026-08-05 12:55:47,192.168.5.41,192.168.1.78,20810,3306,UDP,3382.98,12778.1,61,611.38,2.14,normal
2026-08-05 15:28:59,192.168.2.176,128.95.183.227,17688,80,TCP,4916.76,15138.98,66,436.32,1.25,normal
2026-08-04 18:32:22,192.168.0.54,192.168.2.9,22303,5432,UDP,3174.47,20060.3,61,23.83,1.43,normal
2026-08-09 00:39:59,192.168.4.31,8.194.155.241,16146,22,TCP,233510.97,1914.54,289,75966.77,1.86,data_exfiltration
2026-08-08 17:37:30,192.168.5.154,192.168.5.113,61651,80,UDP,4323.1,13265.61,45,545.46,0.1,normal
2026-08-09 14:02:11,192.168.3.8,221.240.171.111,50583,8080,TCP,3628.97,10664.42,46,540.75,0.1,normal
2026-08-09 00:57:26,192.168.4.18,67.52.245.104,12494,22,TCP,282205.39,2472.9,433,65313.97,0.81,data_exfiltration
2026-08-05 12:57:09,192.168.1.249,190.163.94.129,39336,8080,TCP,294208.76,2844.21,334,25579.67,0.93,data_exfiltration
2026-08-09 15:07:28,192.168.4.129,7.77.87.59,31925,3389,TCP,4863.04,20763.68,51,731.28,1.85,normal
2026-08-06 13:55:16,192.168.1.63,163.85.165.78,8085,8080,UDP,2267.39,14774.77,35,1114.34,0.93,normal
2026-08-08 11:03:36,192.168.0.237,121.72.163.142,20606,80,UDP,2003.52,19515.15,30,1044.78,1.16,normal
2026-08-06 08:13:20,192.168.1.20,179.244.49.125,55899,3389,TCP,3890.55,13909.6,25,42.17,1.84,normal
2026-08-04 11:39:27,192.168.2.164,15.38.207.94,34649,22,ICMP,4461.7,4738.99,19,1097.31,2.17,normal
2026-08-10 18:38:06,192.168.2.27,168.95.154.36,31646,25,TCP,5377.35,14845.95,20,200.11,1.98,normal
2026-08-07 10:07:41,192.168.1.42,2.60.51.147,10086,3306,UDP,5736.39,16430.75,35,1717.01,1.14,normal
2026-08-10 10:13:00,105.140.45.139,192.168.4.43,30638,2679,TCP,88.54,31.69,1,10.3,46.34,port_scan
2026-08-05 11:01:30,192.168.4.31,192.168.1.237,51850,21,TCP,7019.43,18634.12,39,734.12,0.89,normal
2026-08-07 13:18:41,195.55.68.27,192.168.1.123,1092,11516,TCP,68.35,53.34,2,1.0,89.92,port_scan
2026-08-08 13:37:20,192.168.2.44,192.168.3.45,27692,5432,UDP,6569.88,18316.84,43,593.05,1.92,normal
2026-08-09 03:19:55,192.168.1.114,193.170.219.212,6830,8080,TCP,175934.3,2992.54,480,76165.75,1.05,data_exfiltration
2026-08-06 14:35:08,48.224.234.96,192.168.0.114,50052,21,TCP,118.92,168.8,4,8.07,93.14,brute_force
2026-08-11 10:10:45,192.168.3.77,48.113.79.114,11854,5432,TCP,3828.5,14916.16,72,668.08,1.02,normal
2026-08-05 17:36:34,159.204.169.198,192.168.5.244,24792,21,TCP,192.97,135.37,8,5.0,56.43,brute_force
2026-08-07 02:18:00,192.168.3.150,101.11.22.89,19650,22,TCP,4030.51,21311.15,35,459.3,3.8,normal
2026-08-05 16:14:57,192.168.3.93,1.235.51.149,42241,80,TCP,185.36,10255.74,18,1391.17,3.82,normal
2026-08-10 01:47:56,192.168.4.91,89.114.82.123,33563,8080,TCP,3994.51,10048.21,32,931.58,2.43,normal
2026-08-11 10:43:14,192.168.4.246,192.168.5.119,9574,443,TCP,2532.89,15434.25,51,10.0,1.55,normal
2026-08-05 17:44:55,192.168.0.162,121.111.64.44,49380,53,TCP,5233.1,20232.92,44,1129.64,1.84,normal
2026-08-10 12:05:10,192.168.2.191,192.168.4.214,46642,3306,TCP,6107.19,20671.29,37,914.67,0.73,normal
2026-08-09 15:37:09,192.168.0.168,19.159.61.224,5165,443,UDP,4937.99,22689.67,34,1262.4,2.4,normal
2026-08-05 15:50:54,192.168.3.159,87.97.255.86,5995,53,TCP,2676.19,12830.42,63,1509.12,1.42,normal
2026-08-06 17:09:07,192.168.4.217,126.111.90.28,50709,22,UDP,4108.08,23245.87,42,1011.32,1.7,normal
2026-08-06 10:41:26,192.168.1.212,76.92.21.111,25729,443,TCP,2366.96,18368.84,48,744.9,2.78,normal
2026-08-08 00:20:10,192.168.0.214,9.83.204.36,64015,8080,TCP,827.96,12456.59,40,689.66,0.84,normal
2026-08-07 18:59:01,192.168.1.193,90.99.219.90,53138,21,TCP,5443.93,17767.39,49,1304.44,2.36,normal
2026-08-09 12:05:23,192.168.1.123,192.168.5.40,49547,443,ICMP,4940.26,4177.89,68,664.72,1.14,normal
2026-08-09 00:10:31,192.168.2.134,101.99.25.129,9415,8080,TCP,365004.63,1007.55,422,74094.97,0.46,data_exfiltration
2026-08-10 03:21:52,192.168.3.91,171.67.90.159,22142,80,TCP,2171.93,2699.17,59,998.55,2.36,normal
2026-08-06 15:22:04,78.163.235.64,192.168.1.28,52448,21,TCP,132.66,147.73,3,61.85,45.86,brute_force
2026-08-09 01:38:52,192.168.2.125,88.218.229.105,65279,21,TCP,3480.74,14195.69,43,455.27,1.28,normal
2026-08-08 12:15:14,192.168.1.189,192.168.5.229,36765,443,TCP,4745.07,14170.41,49,1409.21,1.77,normal
2026-08-10 09:52:06,192.168.0.47,192.168.2.80,13873,5432,TCP,3326.64,12563.34,41,154.1,0.55,normal
2026-08-07 11:40:22,192.168.2.52,192.168.0.178,38292,80,TCP,849.96,18753.05,53,563.06,2.12,normal
2026-08-10 20:23:48,192.168.4.140,51.99.150.115,12651,443,TCP,4357.55,20851.19,47,875.83,3.0,normal
2026-08-10 20:25:47,192.168.4.108,192.168.0.215,13654,8080,TCP,4319.96,17686.21,39,1105.46,3.62,normal
2026-08-09 09:49:39,31.162.252.128,192.168.1.38,64894,3306,UDP,42.51,15.81,205,20.41,196.03,ddos
2026-08-04 17:14:03,192.168.4.195,192.168.2.237,55430,80,UDP,4733.48,25055.51,48,960.15,2.24,normal
2026-08-10 14:29:23,192.168.5.115,128.227.108.65,60216,22,TCP,3567.95,23298.34,32,1418.44,3.41,normal
2026-08-10 16:08:13,192.168.5.36,176.103.70.80,46147,53,UDP,4693.09,19700.34,36,561.0,3.42,normal
2026-08-08 18:53:05,192.168.4.188,86.138.62.50,15332,3306,TCP,3058.37,12895.96,32,536.73,4.1,normal
2026-08-11 17:26:22,192.168.1.41,192.168.0.244,38638,53,TCP,2746.1,15007.68,61,418.77,0.87,normal
2026-08-10 18:34:59,49.57.227.214,192.168.1.38,54069,3306,UDP,88.3,14.98,248,18.31,285.12,ddos
2026-08-08 01:52:12,192.168.1.170,91.196.83.110,63690,5432,TCP,4171.82,14856.84,44,300.08,2.07,normal
2026-08-05 10:09:51,192.168.2.198,69.17.43.163,1625,443,TCP,5487.42,16856.43,44,940.98,2.47,normal
2026-08-05 15:14:17,192.168.2.64,215.106.25.47,16097,25,TCP,3829.97,15789.31,35,731.04,0.41,normal
2026-08-04 13:35:59,192.168.0.183,218.63.145.22,51035,22,TCP,4088.83,15083.58,39,879.23,1.86,normal
2026-08-04 17:06:10,192.168.5.198,192.168.4.150,54003,5432,UDP,3297.48,19929.23,23,635.42,2.61,normal
2026-08-04 17:26:07,192.168.2.165,116.107.47.88,61550,3306,TCP,2761.25,26078.38,69,902.7,1.99,normal
2026-08-04 13:31:36,192.168.3.246,192.168.3.90,35246,443,TCP,2020.78,20495.78,24,1205.8,2.01,normal
2026-08-04 17:10:34,192.168.5.157,20.65.148.74,26331,53,TCP,3929.6,5693.3,47,414.5,0.55,normal
2026-08-08 08:45:37,192.168.0.105,192.168.5.248,18882,3389,TCP,2051.92,5291.33,35,639.16,1.8,normal
2026-08-08 16:32:40,192.168.3.100,115.80.236.70,59130,25,TCP,2920.89,16168.65,37,639.37,0.34,normal
2026-08-06 17:05:52,192.168.0.99,192.168.3.19,22020,3306,TCP,2591.27,12693.68,36,1442.25,0.1,normal
2026-08-10 09:03:29,192.168.0.172,176.105.38.8,53499,21,TCP,3675.55,19170.99,40,244.68,1.48,normal
2026-08-11 03:50:39,192.168.4.201,27.21.53.43,42306,443,UDP,6033.16,22021.19,42,831.84,2.55,normal
2026-08-10 10:22:51,192.168.0.220,192.168.2.163,10313,443,TCP,4926.27,26202.46,8,400.96,1.3,normal
2026-08-10 10:47:44,192.168.5.49,192.168.3.2,37695,25,UDP,5209.71,19790.63,5,738.98,3.38,normal
2026-08-07 16:21:51,192.168.4.140,192.168.0.254,29231,443,TCP,2763.23,11348.46,32,377.38,3.22,normal
2026-08-04 08:18:04,192.168.2.88,116.156.30.106,18222,25,TCP,4439.94,27348.35,39,1490.53,0.1,normal
2026-08-09 13:34:20,192.168.3.70,193.44.27.102,43335,25,TCP,4972.56,12678.09,53,1810.8,1.64,normal
2026-08-05 18:21:21,192.168.0.51,212.96.17.191,22480,3389,TCP,4291.03,28540.51,42,579.66,4.67,normal
2026-08-06 17:20:38,192.168.3.160,192.168.3.47,49314,25,TCP,3319.95,29795.56,43,586.06,0.35,normal
2026-08-04 17:26:48,192.168.2.75,220.153.100.175,50246,3306,UDP,5155.63,18199.44,43,626.32,1.15,normal
2026-08-10 09:28:10,192.168.0.125,192.168.1.154,10122,22,TCP,6438.0,6829.95,65,696.11,2.04,normal
2026-08-06 09:02:52,192.168.4.140,68.45.31.245,5687,25,TCP,2937.27,12389.68,17,10.0,0.89,normal
2026-08-10 00:11:43,192.168.3.54,192.168.0.78,20876,53,TCP,0.0,11281.74,42,768.99,1.55,normal
2026-08-09 17:10:02,192.168.3.199,174.173.182.44,53003,53,ICMP,5646.13,14381.23,32,443.61,2.66,normal
2026-08-05 13:11:52,129.245.41.115,192.168.2.97,48176,3389,TCP,210.72,134.38,3,50.47,60.83,brute_force
2026-08-08 16:34:42,217.205.76.196,192.168.0.231,47496,57835,TCP,56.73,52.4,3,4.03,71.11,port_scan
2026-08-04 10:51:31,192.168.4.85,148.171.63.79,54193,22,TCP,3446.68,14822.95,61,858.8,3.14,normal
2026-08-07 14:24:28,192.168.1.48,31.234.229.253,23877,3389,TCP,5785.81,9339.08,56,483.83,3.24,normal
2026-08-07 16:28:51,192.168.5.165,67.75.107.31,42482,21,TCP,5953.46,9773.98,44,838.39,1.86,normal
2026-08-04 16:54:54,192.168.1.181,17.42.90.218,10974,443,UDP,7458.92,6603.95,51,1465.59,1.68,normal
2026-08-07 14:04:37,192.168.4.16,34.121.149.67,56789,21,UDP,1036.8,9363.99,37,316.12,2.6,normal
2026-08-06 11:02:14,192.168.5.101,157.106.64.97,48965,80,TCP,4622.72,12180.46,21,413.32,1.09,normal
2026-08-09 17:11:12,192.168.0.123,192.196.41.191,58833,443,TCP,5058.99,7825.54,38,1012.13,3.24,normal
2026-08-09 11:25:31,192.168.3.124,125.184.103.191,9453,22,TCP,4286.32,14213.28,34,941.41,2.19,normal
2026-08-04 16:26:41,192.168.2.188,46.191.95.181,9827,3306,TCP,4770.42,15208.28,10,1061.99,2.81,normal
2026-08-05 09:17:39,192.168.4.136,192.168.2.119,11149,21,TCP,2856.33,11299.42,29,768.26,2.12,normal
2026-08-09 13:00:19,192.168.2.43,192.168.4.82,65180,443,ICMP,1751.4,21045.79,28,1000.12,1.04,normal
2026-08-10 13:46:58,192.168.5.40,192.168.1.44,62835,21,UDP,2293.6,10904.76,32,910.8,3.7,normal
2026-08-08 13:18:58,192.168.3.178,192.168.3.64,39810,3389,TCP,5473.17,20854.89,77,10.0,2.75,normal
2026-08-10 16:38:15,192.168.5.253,58.116.169.129,57627,5432,TCP,2887.61,12755.37,42,1034.65,2.45,normal
2026-08-08 14:09:20,192.168.5.47,125.170.90.81,42606,80,TCP,4300.85,21891.82,24,824.67,2.43,normal
2026-08-07 11:12:34,192.168.1.231,182.26.144.13,20086,8080,TCP,5079.79,19570.73,26,549.1,1.27,normal
2026-08-10 06:57:08,192.168.4.189,161.218.35.90,6894,22,TCP,3286.91,9984.78,23,1907.35,1.75,normal
2026-08-04 12:37:50,192.168.3.192,186.231.170.234,50499,8080,UDP,2567.7,5755.45,21,1145.76,1.68,normal
2026-08-07 03:39:50,192.168.0.70,192.200.96.156,29937,8080,TCP,404945.38,3405.85,452,59991.09,0.45,data_exfiltration
2026-08-10 15:11:30,17.16.217.116,192.168.1.38,34775,3306,UDP,127.88,8.93,179,37.08,147.78,ddos
2026-08-09 12:30:45,192.168.3.173,192.168.5.207,46576,22,TCP,2950.88,15970.19,41,859.74,0.59,normal
2026-08-08 08:15:00,192.168.0.204,5.230.248.49,3016,3389,TCP,3938.28,22374.55,25,803.9,2.11,normal
2026-08-04 20:50:23,192.168.5.225,192.168.4.146,1923,8080,TCP,3248.78,8378.66,40,654.02,2.21,normal
2026-08-06 06:36:29,192.168.3.63,114.123.90.250,31262,53,TCP,5342.37,5207.91,26,77.18,1.73,normal
2026-08-07 02:57:05,192.168.2.156,192.168.1.71,41939,3389,TCP,5133.09,18005.5,25,839.73,2.75,normal
2026-08-10 15:04:32,192.168.2.19,192.168.5.233,29974,8080,TCP,1301.27,15303.03,39,961.34,2.86,normal
2026-08-06 08:45:28,192.168.2.150,104.215.192.223,52176,5432,UDP,3284.69,25062.7,18,1276.5,2.68,normal
2026-08-05 18:17:47,192.168.1.111,130.235.132.69,56345,8080,TCP,3867.44,28264.14,52,1676.17,2.88,normal
2026-08-07 14:57:39,192.168.4.198,98.123.105.196,10900,80,TCP,3328.31,12056.71,46,185.85,1.79,normal
2026-08-05 13:25:08,192.168.3.27,189.150.42.83,15758,8080,UDP,4550.12,12696.75,43,792.84,1.02,normal
2026-08-07 05:30:30,192.168.0.55,205.112.76.130,34167,8080,TCP,5095.73,7076.65,42,1308.85,1.41,normal
2026-08-05 22:38:03,192.168.2.253,192.168.4.180,9730,8080,TCP,3905.66,12312.73,49,641.89,3.59,normal
2026-08-07 08:20:50,192.168.5.19,192.168.0.114,6488,8080,TCP,3080.53,14657.75,57,936.73,1.94,normal
2026-08-09 10:08:58,192.168.2.8,195.98.26.140,38759,8080,UDP,2126.97,30971.16,46,691.89,2.07,normal
2026-08-06 14:21:00,192.168.2.254,99.226.196.94,54690,21,TCP,4861.87,15808.91,34,1493.21,0.85,normal
2026-08-06 17:32:31,192.168.5.224,61.153.203.137,47459,3389,UDP,3575.8,19038.53,27,1064.08,1.48,normal
2026-08-10 14:55:24,192.168.4.203,192.168.5.64,23540,8080,TCP,1610.89,16135.71,34,421.67,3.3,normal
2026-08-06 02:30:53,192.168.2.244,34.171.117.154,64290,443,TCP,2070.26,13649.97,61,362.99,0.67,normal
2026-08-07 03:13:20,192.168.5.28,192.168.2.222,47165,3389,TCP,4485.82,17520.23,12,634.32,1.88,normal
2026-08-06 09:23:57,192.168.3.158,104.32.165.228,63266,8080,TCP,4013.01,15983.67,62,874.61,3.11,normal
2026-08-08 19:54:35,192.168.4.196,192.168.3.90,61487,5432,TCP,2874.38,2027.81,46,358.09,2.99,normal
2026-08-06 10:19:30,192.168.4.112,51.183.225.238,50345,22,TCP,3191.63,7016.59,46,1059.54,2.34,normal
2026-08-08 09:29:21,192.168.2.187,173.230.237.10,19076,3389,ICMP,2349.98,12364.69,77,644.91,1.67,normal
2026-08-04 18:19:24,192.168.2.218,140.130.207.61,58824,3389,TCP,3228.37,20462.95,22,1230.94,1.74,normal
2026-08-08 08:29:21,192.168.5.148,137.243.215.91,16571,3306,UDP,4442.71,14611.37,41,580.03,1.49,normal
2026-08-08 13:57:37,192.168.3.93,192.168.1.131,33367,443,UDP,5107.7,16028.21,38,679.56,0.52,normal
2026-08-08 11:09:54,192.168.2.52,122.151.92.41,43000,25,UDP,2719.6,12954.28,32,1237.56,2.29,normal
2026-08-07 04:32:01,192.168.4.224,192.168.3.191,64490,443,TCP,3406.77,12550.41,31,774.08,2.78,normal
2026-08-09 18:08:42,192.168.5.217,48.229.156.188,6062,21,TCP,3281.43,15035.3,41,10.0,2.65,normal
2026-08-05 04:27:50,192.168.1.73,220.193.21.126,2499,53,UDP,2912.05,10409.63,65,1018.29,2.14,normal
2026-08-05 08:27:53,192.168.2.55,213.13.176.76,5020,25,TCP,3596.93,16674.38,59,814.65,3.0,normal
2026-08-09 13:46:57,192.168.3.36,154.44.73.54,20896,8080,ICMP,3550.24,26424.82,64,1687.51,1.84,normal
2026-08-05 17:06:54,52.251.216.166,192.168.3.113,33087,22,TCP,197.83,236.71,8,61.83,96.18,brute_force
2026-08-10 09:02:57,192.168.0.160,119.165.104.86,36112,5432,TCP,2534.58,4796.24,28,722.2,2.67,normal
2026-08-09 09:37:31,192.168.5.22,30.233.3.138,63533,8080,UDP,4847.83,22214.43,23,377.37,4.06,normal
2026-08-06 08:03:16,192.168.5.242,192.168.2.156,30106,25,TCP,4085.24,15999.52,49,497.49,4.59,normal
2026-08-04 23:49:04,192.168.0.67,192.168.1.91,51793,53,TCP,7314.78,16961.97,27,1461.17,4.08,normal
2026-08-08 13:33:45,192.168.2.39,126.85.139.201,40022,22,UDP,3716.75,14943.25,63,1223.34,3.22,normal
2026-08-08 18:46:07,103.217.14.158,192.168.1.38,29457,3306,UDP,126.53,20.67,182,14.97,187.48,ddos
2026-08-05 07:22:16,192.168.4.104,46.57.95.210,7716,21,TCP,4579.04,18261.92,64,484.68,1.13,normal
2026-08-09 01:27:25,192.168.3.95,149.7.186.241,38862,8080,TCP,2973.91,12493.55,28,1608.87,2.0,normal
2026-08-04 13:13:37,192.168.5.141,192.168.5.250,58235,53,UDP,3830.54,16163.53,40,1298.47,2.31,normal
2026-08-05 18:36:21,192.168.5.98,192.168.1.59,5892,5432,TCP,2963.0,22469.31,7,764.6,0.78,normal
2026-08-07 09:10:01,192.168.4.115,15.177.244.223,47312,22,TCP,2045.73,17712.41,34,811.68,2.7,normal
2026-08-11 15:19:58,192.168.3.244,123.67.252.22,37124,21,TCP,1358.27,9474.61,46,780.9,1.78,normal
2026-08-08 17:25:11,82.60.81.50,192.168.3.187,14311,42822,TCP,68.95,43.61,3,17.69,102.65,port_scan
2026-08-08 11:42:12,192.168.2.245,192.168.4.17,18351,22,TCP,6537.87,9633.03,45,421.25,2.05,normal
2026-08-05 14:34:50,192.168.4.88,192.168.2.174,50849,3389,TCP,1244.16,8871.19,41,1568.6,1.54,normal
2026-08-06 14:06:43,192.168.3.32,192.168.4.152,38427,3306,UDP,5136.88,16018.54,60,397.0,3.34,normal
2026-08-07 16:42:32,193.63.245.132,192.168.5.134,65460,36692,TCP,86.53,27.6,4,17.64,105.01,port_scan
2026-08-10 03:32:00,192.168.0.246,192.168.5.94,24077,53,TCP,6409.7,19908.41,51,751.8,5.01,normal
2026-08-10 18:49:06,192.168.3.115,49.255.225.195,16037,80,TCP,5936.33,8068.26,51,831.78,0.72,normal
2026-08-05 18:50:39,192.168.2.231,221.209.191.165,21136,3306,TCP,4204.9,15152.31,29,1123.84,2.53,normal
2026-08-05 11:45:58,192.168.1.44,192.168.0.158,50910,5432,TCP,5188.29,15544.13,32,1000.98,1.61,normal
2026-08-08 18:33:22,192.168.2.19,199.105.91.250,13727,5432,TCP,6994.24,16484.22,25,464.1,3.47,normal
2026-08-07 16:13:07,192.168.2.186,37.18.120.179,29878,8080,ICMP,4760.53,14655.63,19,516.84,1.74,normal
2026-08-07 11:34:35,192.168.2.20,12.36.239.147,62340,21,TCP,5319.79,28836.98,26,705.9,1.31,normal
2026-08-09 16:43:46,192.168.5.189,94.220.35.243,44555,21,TCP,4938.5,9857.05,23,992.99,1.78,normal
2026-08-10 17:08:52,192.168.0.173,44.227.71.232,26673,21,TCP,6019.13,15404.84,46,828.08,2.89,normal
2026-08-10 17:39:10,192.168.1.72,39.88.151.119,6518,21,TCP,2626.08,14678.52,25,1147.98,3.54,normal
2026-08-06 09:29:04,192.168.1.227,192.168.1.244,47351,8080,TCP,2339.62,14741.3,44,587.67,1.46,normal
2026-08-08 18:29:19,192.168.3.90,192.168.0.104,25238,3306,TCP,5049.81,16332.63,48,640.39,1.94,normal
2026-08-08 00:32:13,192.168.5.125,189.3.173.231,14627,8080,TCP,5923.48,11509.34,49,567.15,0.9,normal
2026-08-06 23:39:16,200.75.141.126,192.168.1.38,62326,3306,TCP,118.32,10.79,146,26.66,231.91,ddos
2026-08-06 08:33:18,192.168.1.150,170.33.156.144,39186,8080,TCP,3642.44,11564.59,27,1224.44,1.9,normal
